order_detail_id,order_id,product_id,quantity,price_at_purchase
9744,CA-2019-119935,OFF-ST-10001490,38,17.847
9745,CA-2020-148411,OFF-AP-10002457,18,56.511
9746,US-2020-169488,OFF-BI-10003727,24,-4.598
9747,CA-2020-124597,OFF-ST-10000636,23,3.348
9748,CA-2019-147137,OFF-PA-10000587,31,6.9888
9749,CA-2018-105627,FUR-BO-10004357,6,140.686
9750,CA-2020-150525,OFF-PA-10000174,23,11.1024
9751,CA-2017-153983,FUR-FU-10003806,30,75.68
9752,CA-2017-114195,FUR-FU-10000448,16,2.397
9753,CA-2017-131905,OFF-PA-10004243,13,27.3168
9754,US-2017-126340,FUR-FU-10000448,11,2.397
9755,CA-2018-160864,OFF-PA-10000167,26,23.235
9756,CA-2020-121048,OFF-BI-10003984,8,23.1093
9757,CA-2020-102407,OFF-SU-10004498,7,1.5456
9758,CA-2020-144526,TEC-AC-10002370,46,2.5216
9759,US-2017-157847,TEC-PH-10000912,32,11.4296
9760,US-2019-148901,OFF-BI-10004965,22,15.525
9761,CA-2020-168403,FUR-CH-10002017,20,4.2624
9762,CA-2019-145709,OFF-AP-10004708,27,22.0748
9763,CA-2019-118052,FUR-TA-10004086,23,75.6624
9764,CA-2017-123295,OFF-PA-10001019,19,18.7812
9765,CA-2020-164098,OFF-PA-10003228,39,206.8893
9766,US-2020-164056,OFF-BI-10003274,9,-1.8308
9767,CA-2020-120761,OFF-BI-10003196,34,-7.48
9768,CA-2019-123512,OFF-PA-10004675,4,8.763
9769,CA-2020-155698,OFF-BI-10001098,39,18.6006
9770,CA-2019-133725,FUR-FU-10002456,13,3.3488
9771,CA-2017-119144,TEC-PH-10004345,3,107.955
9772,CA-2020-101700,OFF-PA-10003016,19,7.065
9773,CA-2020-143245,TEC-PH-10001578,20,145.782
9774,US-2019-163881,TEC-PH-10004080,39,-24.4764
9775,CA-2017-146640,OFF-PA-10000528,9,11.88
9776,CA-2020-118542,TEC-AC-10003433,43,0.7425
9777,CA-2017-163552,TEC-AC-10004814,41,70.0977
9778,US-2019-128678,TEC-PH-10003691,32,94.4925
9779,CA-2020-160962,FUR-CH-10004983,42,-56.343
9780,CA-2020-102925,TEC-AC-10000865,6,30.09
9781,CA-2018-154284,OFF-FA-10003112,6,9.8625
9782,CA-2019-140571,TEC-PH-10004700,42,4.5954
9783,US-2020-105697,OFF-AR-10003876,29,3.912
9784,US-2017-127635,FUR-CH-10002965,7,28.1372
9785,CA-2019-118500,OFF-ST-10001172,45,25.176
9786,CA-2017-108903,TEC-MA-10000112,7,179.73
9787,US-2019-116365,OFF-EN-10000483,35,7.015
9788,US-2017-102715,OFF-AR-10003158,4,5.4128
9789,CA-2017-116568,TEC-PH-10001819,6,25.1944
9790,US-2019-124163,OFF-AR-10003045,24,6.615
9791,CA-2017-154893,FUR-CH-10001270,37,51.75
9792,CA-2019-113243,TEC-PH-10002468,34,66.6351
9793,US-2020-141677,FUR-TA-10000688,35,-71.8905
9794,CA-2018-153416,FUR-CH-10004477,13,43.8408
9795,CA-2019-162138,OFF-PA-10001826,21,7.2576
9796,CA-2020-103065,OFF-LA-10004677,31,6.9741
9797,CA-2019-159912,OFF-BI-10004390,4,-336.784
9798,CA-2018-135580,OFF-FA-10002676,38,0.8688
9799,CA-2020-111220,OFF-AR-10003514,1,6.567
9800,CA-2020-112515,TEC-AC-10002076,16,-29.94
9801,CA-2020-149048,OFF-PA-10003127,22,12.1348
9802,CA-2018-124891,OFF-AP-10001563,47,28.1764
9803,CA-2019-158841,OFF-PA-10000350,17,8.0464
9804,CA-2019-127243,FUR-BO-10002916,20,20.5176
9805,CA-2020-168389,FUR-BO-10000330,14,-4.8392
9806,CA-2017-162775,OFF-ST-10004180,6,-7.4416
9807,CA-2019-145261,FUR-FU-10004848,39,15.525
9808,US-2020-120908,TEC-PH-10000307,36,0.438
9809,CA-2017-108903,FUR-FU-10002874,6,9.5736
9810,CA-2017-167927,OFF-BI-10004728,18,5.0128
9811,CA-2017-114321,FUR-CH-10004626,26,72.6408
9812,CA-2020-158743,OFF-EN-10003040,21,35.3295
9813,CA-2018-123456,OFF-AR-10000411,3,14.346
9814,CA-2019-144855,OFF-BI-10004738,45,-3.788
9815,CA-2018-129546,TEC-PH-10002824,36,-92.6955
9816,US-2017-143287,OFF-ST-10003722,19,4.0687
9817,CA-2017-150581,OFF-AR-10004648,1,10.881
9818,CA-2020-145233,OFF-AP-10002734,12,290.3016
9819,CA-2020-118773,TEC-MA-10002412,5,-1811.0784
9820,CA-2018-164882,OFF-ST-10002485,50,0.2198
9821,CA-2018-145184,OFF-ST-10002292,15,0
9822,CA-2018-105158,FUR-BO-10002916,24,20.5176
9823,CA-2020-119284,OFF-AP-10003217,16,-178.9668
9824,CA-2017-160766,TEC-PH-10004100,34,5.7568
9825,US-2018-153500,OFF-ST-10002583,42,2.5984
9826,CA-2019-157266,FUR-FU-10003268,8,0
9827,US-2019-140158,OFF-AP-10003040,10,34.9648
9828,CA-2020-143686,OFF-PA-10003883,36,9.039
9829,CA-2020-166317,OFF-BI-10000822,46,6.0256
9830,CA-2019-109953,OFF-AP-10002534,29,-766.012
9831,CA-2018-128608,OFF-PA-10003883,18,9.039
9832,US-2019-151827,FUR-BO-10004015,37,4.7996
9833,US-2020-101539,TEC-AC-10001114,37,63.984
9834,CA-2018-142237,OFF-ST-10003208,31,210.4936
9835,CA-2020-103380,FUR-CH-10000595,11,11.92
9836,CA-2020-143665,OFF-PA-10000466,4,23.59
9837,CA-2020-134810,OFF-LA-10001934,35,6.8714
9838,US-2017-132745,OFF-AP-10000576,50,99.4896
9839,CA-2020-139199,OFF-LA-10003388,44,2.8224
9840,CA-2020-138975,TEC-AC-10004353,20,53.55
9841,CA-2020-102197,OFF-ST-10000943,13,4.6344
9842,CA-2017-126277,TEC-AC-10001767,26,-10.7973
9843,CA-2019-129308,OFF-AR-10003045,19,6.615
9844,CA-2018-146262,OFF-PA-10000241,17,7.745
9845,CA-2017-146969,FUR-FU-10003394,43,35.6796
9846,CA-2020-117926,OFF-ST-10001034,36,5.955
9847,CA-2020-134915,OFF-AR-10003056,3,2.4824
9848,CA-2020-128363,TEC-PH-10001578,45,145.782
9849,CA-2019-113845,FUR-TA-10001039,28,-36.1116
9850,CA-2017-102673,TEC-MA-10000904,31,-319.1916
9851,CA-2019-129280,TEC-AC-10002926,31,22.9954
9852,CA-2019-144344,FUR-CH-10002880,12,121.7601
9853,CA-2020-128328,OFF-BI-10002026,28,-13.363
9854,CA-2019-146934,OFF-EN-10003072,9,2.1728
9855,CA-2018-142237,OFF-BI-10003712,20,-4.1244
9856,CA-2018-121720,OFF-BI-10002194,2,-7.9002
9857,CA-2017-159310,TEC-AC-10001109,17,37.7874
9858,CA-2019-133123,OFF-ST-10000532,44,110.0528
9859,CA-2018-113628,FUR-FU-10003268,7,0
9860,CA-2017-138317,TEC-PH-10000675,4,14.7582
9861,CA-2018-123456,OFF-AR-10003582,31,15.764
9862,US-2019-114230,TEC-AC-10000158,24,0.7198
9863,US-2020-125717,OFF-AP-10003281,39,7.254
9864,US-2017-165659,FUR-FU-10000732,48,6.0288
9865,CA-2018-103177,OFF-ST-10000991,46,-58.6347
9866,CA-2017-124478,OFF-AP-10001634,29,-3.7584
9867,CA-2017-162992,OFF-BI-10000279,9,7.803
9868,CA-2019-141586,OFF-LA-10001934,43,6.8714
9869,CA-2018-124541,OFF-PA-10002105,22,15.552
9870,CA-2018-130855,OFF-PA-10003363,5,21.7728
9871,CA-2017-163468,FUR-CH-10004495,20,108.3528
9872,US-2020-108063,OFF-EN-10002592,37,28.95
9873,CA-2020-100615,OFF-AR-10003829,20,5.7072
9874,CA-2018-124919,OFF-AP-10002534,9,-766.012
9875,CA-2019-150350,OFF-BI-10000014,37,5.8914
9876,CA-2020-136672,OFF-EN-10004483,41,12.6927
9877,US-2018-168704,OFF-EN-10003448,33,11.58
9878,CA-2019-157511,TEC-AC-10001908,40,34.9965
9879,US-2019-123610,OFF-BI-10001078,10,9.3612
9880,CA-2018-144890,TEC-PH-10000441,44,20.1584
9881,CA-2017-136399,TEC-AC-10002399,34,12.1728
9882,US-2019-123750,OFF-AR-10000940,30,2.3814
9883,CA-2018-126557,OFF-SU-10001225,48,0.1472
9884,CA-2019-160304,TEC-MA-10002073,30,103.9992
9885,CA-2018-138485,OFF-PA-10004255,34,3.1104
9886,CA-2017-110184,FUR-TA-10004086,3,75.6624
9887,US-2017-114188,OFF-PA-10000249,38,9.9468
9888,CA-2020-125199,OFF-EN-10003798,13,13.8267
9889,CA-2019-126158,TEC-AC-10004855,28,-13.6461
9890,CA-2019-161746,OFF-LA-10004853,47,5.1792
9891,CA-2019-131499,FUR-FU-10003577,22,56.7864
9892,CA-2020-134845,TEC-PH-10002538,12,10.9939
9893,US-2020-109484,FUR-FU-10000260,33,-5.8248
9894,CA-2019-168354,FUR-CH-10000749,38,-28.9568
9895,CA-2017-107818,FUR-CH-10000847,17,226.9644
9896,CA-2019-155187,OFF-ST-10000649,47,7.85
9897,CA-2017-110786,TEC-MA-10000010,35,1459.2
9898,US-2020-133361,TEC-MA-10002178,19,-27.828
9899,CA-2020-123778,TEC-PH-10001363,21,341.994
9900,CA-2019-104689,OFF-BI-10002072,1,8.69
9901,CA-2020-127474,OFF-BI-10001249,10,-8.6768
9902,CA-2020-145226,OFF-AP-10003281,33,7.254
9903,CA-2020-117324,OFF-BI-10004738,7,-3.788
9904,CA-2020-109085,TEC-MA-10000752,11,-24.276
9905,CA-2020-106068,OFF-LA-10000262,2,6.003
9906,CA-2020-105480,OFF-BI-10003314,18,2.7956
9907,CA-2018-120677,FUR-FU-10004017,45,0
9908,CA-2017-103310,FUR-TA-10001039,10,-36.1116
9909,CA-2018-168564,TEC-PH-10004700,33,4.5954
9910,CA-2017-107524,TEC-PH-10000011,43,11.1944
9911,CA-2020-166576,OFF-AR-10004930,48,6.633
9912,CA-2018-154200,OFF-AR-10001166,10,8.8686
9913,CA-2019-146941,TEC-MA-10003066,43,44.868
9914,CA-2020-136651,OFF-AR-10004757,12,0.4264
9915,CA-2019-158099,OFF-AR-10001468,27,21.3408
9916,CA-2018-156328,FUR-FU-10003268,49,0
9917,US-2020-146416,OFF-PA-10003001,26,6.4128
9918,CA-2019-158925,OFF-AP-10004136,1,30.735
9919,CA-2020-151428,TEC-PH-10002350,15,23.5116
9920,CA-2019-166380,TEC-PH-10002468,11,66.6351
9921,CA-2017-169446,TEC-PH-10001750,26,23.0965
9922,US-2020-137491,TEC-AC-10000926,18,11.9952
9923,CA-2019-151561,TEC-AC-10002331,43,18.093
9924,CA-2017-127446,OFF-BI-10001721,6,17.9592
9925,CA-2018-131758,OFF-ST-10003716,29,-47.2542
9926,US-2019-143819,OFF-ST-10000777,18,63.4368
9927,CA-2019-147683,TEC-PH-10001254,46,15.2388
9928,CA-2018-101000,TEC-MA-10001016,46,33.5895
9929,CA-2020-117156,FUR-FU-10001085,27,14.547
9930,CA-2020-166317,OFF-BI-10001097,18,7.2268
9931,CA-2020-119004,OFF-BI-10004965,6,15.525
9932,CA-2018-147501,FUR-BO-10004218,16,-211.47
9933,CA-2020-134915,FUR-TA-10002903,45,51.942
9934,CA-2018-124058,FUR-TA-10004442,6,-189.321
9935,CA-2018-137113,FUR-FU-10000672,3,11.9952
9936,CA-2020-149881,OFF-BI-10000778,26,-169.372
9937,CA-2020-166499,FUR-FU-10002191,46,6.7008
9938,US-2017-109036,OFF-ST-10000025,11,34.3548
9939,CA-2018-142237,OFF-ST-10002182,36,1.6712
9940,CA-2017-130428,FUR-CH-10000229,14,-65.0352
9941,CA-2017-117317,OFF-PA-10003739,28,5.6644
9942,CA-2017-105270,FUR-CH-10001215,2,50.098
9943,CA-2018-154823,FUR-CH-10002758,3,73.194
9944,CA-2019-163216,FUR-FU-10004622,50,22.764
9945,CA-2018-134747,OFF-SU-10002522,37,4.5008
9946,CA-2017-119172,FUR-FU-10001591,27,46.116
9947,CA-2020-102925,OFF-BI-10001116,25,2.9568
9948,CA-2019-101336,OFF-ST-10000934,1,-32.784
9949,CA-2018-124107,TEC-AC-10003237,33,14.628
9950,CA-2020-136350,TEC-AC-10002558,33,1.7055
9951,CA-2019-118934,TEC-AC-10004209,16,12.8583
9952,CA-2020-166128,FUR-CH-10004853,35,87.5684
9953,CA-2020-136623,FUR-CH-10004086,38,52.5114
9954,CA-2019-120824,FUR-BO-10001337,3,-30.245
9955,CA-2020-167703,OFF-PA-10002968,38,52.532
9956,CA-2018-147830,OFF-AR-10004027,16,1.5876
9957,CA-2018-137974,TEC-CO-10004115,24,434.9913
9958,CA-2019-150000,OFF-PA-10004285,18,6.4128
9959,CA-2019-162943,OFF-BI-10004593,14,-62.88
9960,CA-2017-108189,OFF-LA-10000634,13,2.0358
9961,CA-2020-113670,OFF-PA-10003919,50,2.6892
9962,CA-2017-145387,OFF-BI-10000279,29,7.803
9963,CA-2018-148964,TEC-PH-10003655,17,0.693
9964,US-2019-108455,TEC-PH-10002275,44,90.7152
9965,CA-2020-150623,OFF-AR-10001118,20,0.8088
9966,CA-2018-137708,OFF-AP-10003860,4,7.7728
9967,CA-2020-104864,OFF-AP-10004052,40,2.054
9968,US-2019-103646,OFF-FA-10000089,32,9.604
9969,CA-2017-122882,OFF-BI-10003655,19,8.93
9970,CA-2019-100300,OFF-PA-10002741,42,11.556
9971,CA-2017-168312,FUR-TA-10001307,13,-69.89
9972,CA-2020-162250,FUR-FU-10003601,36,-12.9122
9973,CA-2017-145317,FUR-TA-10002855,30,215.1198
9974,CA-2018-114069,TEC-PH-10001619,44,52.9173
9975,CA-2017-149104,OFF-AR-10001955,27,9.92
9976,CA-2020-117023,OFF-AR-10002956,41,2.6412
9977,CA-2020-113530,OFF-BI-10004506,23,6.9132
9978,US-2019-147711,OFF-SU-10004884,15,4.2471
9979,US-2018-165512,OFF-AR-10003560,26,3.4048
9980,US-2019-121013,OFF-PA-10001826,34,7.2576
9981,CA-2019-115483,OFF-ST-10002974,5,30.499
9982,CA-2020-110905,TEC-PH-10002834,15,494.9725
9983,US-2020-105389,TEC-PH-10000213,30,17.3656
9984,CA-2017-138681,OFF-BI-10001721,39,17.9592
9985,US-2019-165505,OFF-EN-10001434,34,51.6558
9986,CA-2018-111234,OFF-ST-10001370,8,17.745
9987,CA-2018-167010,TEC-PH-10002170,29,5.5992
9988,CA-2018-154970,OFF-FA-10003112,29,9.8625
9989,CA-2018-132626,OFF-PA-10001609,33,3.0268
9990,US-2020-153633,OFF-LA-10001982,41,14.4
9991,CA-2018-129525,OFF-EN-10001532,29,25.47
9992,CA-2020-119424,OFF-AP-10003590,5,305.13
9993,CA-2019-113978,OFF-FA-10004395,43,-2.1195
9994,CA-2018-112116,FUR-CH-10000015,17,225.264
9995,CA-2017-169019,OFF-ST-10002583,45,2.5984
9996,CA-2019-151561,OFF-BI-10002949,3,-2.7968
9997,CA-2020-144498,TEC-MA-10004212,14,648.5624
9998,US-2020-110576,FUR-CH-10001482,48,43.2234
9999,US-2020-148551,OFF-LA-10002787,49,12.6
10000,CA-2020-156958,OFF-BI-10002160,50,1.0668
10001,CA-2020-117933,FUR-CH-10004287,35,-24.858
10002,US-2019-115455,OFF-PA-10004000,30,8.2302
10003,CA-2018-130848,TEC-MA-10003066,38,44.868
10004,CA-2019-106950,FUR-FU-10004904,37,-182.352
10005,CA-2019-149195,OFF-AP-10002518,20,-453.849
10006,US-2018-114741,FUR-FU-10001867,38,1.7024
10007,CA-2020-119284,FUR-TA-10001950,28,80.3682
10008,CA-2019-136231,TEC-PH-10004977,39,123.4737
10009,US-2020-132675,OFF-BI-10000494,41,-2.61
10010,CA-2017-165309,OFF-AR-10004042,15,9.7092
10011,CA-2020-163818,OFF-AP-10001394,14,-166.32
10012,CA-2020-120719,OFF-BI-10000666,12,45.84
10013,CA-2020-122280,OFF-PA-10000605,3,14.161
10014,CA-2019-152730,OFF-BI-10003876,34,64.2
10015,CA-2019-142895,OFF-PA-10003022,19,5.2026
10016,CA-2020-115602,OFF-PA-10001471,13,10.0878
10017,CA-2020-166184,OFF-BI-10000605,34,5.1435
10018,CA-2017-167997,FUR-CH-10000847,37,226.9644
10019,CA-2019-160598,FUR-TA-10003469,17,-16.65
10020,CA-2020-112333,TEC-MA-10000864,31,-950.4
10021,CA-2018-156377,OFF-AP-10002472,46,36.372
10022,CA-2019-162236,OFF-BI-10000315,36,-20.889
10023,CA-2017-140004,OFF-BI-10002049,16,-3.5208
10024,CA-2020-145429,OFF-AP-10000696,50,-20.3322
10025,US-2020-152380,OFF-SU-10000952,8,12.432
10026,CA-2017-166590,FUR-FU-10003535,26,11.5164
10027,US-2018-163685,TEC-AC-10000420,21,118.983
10028,CA-2018-109575,TEC-MA-10000045,12,1114.512
10029,CA-2020-107342,OFF-AP-10000938,23,197.9208
10030,CA-2019-114307,OFF-PA-10002005,19,7.2576
10031,US-2019-108504,FUR-CH-10004287,24,-24.858
10032,CA-2017-168305,OFF-BI-10002735,15,80.6285
10033,CA-2018-102281,TEC-AC-10001874,28,41.993
10034,US-2019-115819,TEC-PH-10002844,41,2.0994
10035,CA-2017-148285,OFF-BI-10004318,25,318.3016
10036,CA-2017-160262,TEC-MA-10004002,38,-111.4995
10037,CA-2017-128622,OFF-BI-10004099,1,7.68
10038,CA-2019-110898,OFF-AR-10003903,19,10.6522
10039,CA-2020-116855,FUR-FU-10001591,13,46.116
10040,CA-2018-168088,TEC-PH-10002468,11,66.6351
10041,US-2019-125969,OFF-ST-10002406,3,29.3412
10042,US-2020-101721,FUR-CH-10002880,23,121.7601
10043,CA-2018-169796,OFF-PA-10003349,47,9.396
10044,CA-2020-100230,OFF-EN-10002592,25,28.95
10045,CA-2017-107755,OFF-AP-10000692,20,17.0268
10046,US-2019-110156,OFF-PA-10003016,39,7.065
10047,CA-2020-137463,TEC-AC-10002550,9,4.4604
10048,CA-2018-135363,FUR-FU-10000308,27,95.7572
10049,CA-2017-145317,FUR-TA-10003569,4,-300.735
10050,CA-2018-132136,TEC-PH-10003645,21,-67.8762
10051,CA-2019-149902,FUR-CH-10002044,17,-68.1096
10052,US-2020-163790,OFF-AR-10004062,4,26.2
10053,CA-2020-123043,OFF-PA-10004039,46,32.4684
10054,CA-2017-127131,OFF-BI-10002160,38,1.0668
10055,CA-2020-139913,OFF-ST-10003479,46,3.894
10056,CA-2020-161984,TEC-PH-10000455,30,100.9113
10057,CA-2019-165827,TEC-MA-10004002,23,-111.4995
10058,CA-2020-143343,TEC-AC-10003614,11,4.5201
10059,CA-2020-137428,TEC-MA-10003066,47,44.868
10060,CA-2018-147690,OFF-PA-10000210,50,46.953
10061,CA-2020-111332,OFF-BI-10002429,5,-68.1856
10062,CA-2020-121839,OFF-PA-10000726,38,4.0995
10063,CA-2020-127432,TEC-AC-10002076,11,-29.94
10064,CA-2019-169838,FUR-CH-10001854,49,673.8816
10065,CA-2018-120880,OFF-PA-10001667,7,5.382
10066,CA-2019-118332,FUR-FU-10002107,7,4.2816
10067,CA-2018-166947,TEC-MA-10000029,45,30.0957
10068,CA-2017-115133,OFF-AR-10003045,40,6.615
10069,CA-2019-111682,OFF-BI-10000756,33,-3.816
10070,CA-2020-103380,FUR-FU-10003976,15,12.8316
10071,CA-2017-129924,OFF-BI-10003910,7,5.7825
10072,CA-2018-155054,FUR-CH-10003956,24,-18.4548
10073,CA-2017-100916,TEC-PH-10003645,33,-67.8762
10074,CA-2020-130386,OFF-FA-10003112,8,9.8625
10075,CA-2017-132010,FUR-FU-10001546,38,1.068
10076,CA-2018-163055,TEC-PH-10002824,22,-92.6955
10077,CA-2018-168480,OFF-PA-10003349,7,9.396
10078,CA-2020-121048,OFF-AP-10000275,42,459.396
10079,CA-2019-144015,OFF-BI-10004465,48,-3.168
10080,CA-2019-133725,OFF-AP-10004233,36,-225.5568
10081,US-2018-118766,TEC-PH-10001750,24,23.0965
10082,CA-2018-163762,FUR-BO-10000780,6,-225.0976
10083,CA-2017-126963,TEC-PH-10000004,46,0.8994
10084,CA-2017-135699,OFF-BI-10001670,9,-15.08
10085,CA-2019-106656,OFF-PA-10002036,2,9.396
10086,CA-2019-145898,OFF-EN-10002831,44,129.384
10087,CA-2020-105487,OFF-PA-10002254,5,48.5392
10088,CA-2018-118948,OFF-PA-10004327,13,68.976
10089,CA-2018-139584,OFF-AR-10000658,2,0.924
10090,CA-2018-130659,FUR-CH-10004886,45,38.38
10091,CA-2017-126760,OFF-BI-10004224,50,-100.92
10092,CA-2017-139892,FUR-CH-10000229,32,-65.0352
10093,CA-2020-149881,TEC-MA-10000752,44,-24.276
10094,US-2019-127334,OFF-AR-10001860,16,7.4952
10095,US-2019-114888,OFF-LA-10004677,7,6.9741
10096,CA-2018-159534,TEC-PH-10002680,13,87.996
10097,CA-2020-167626,OFF-SU-10001225,17,0.1472
10098,CA-2019-142762,OFF-EN-10001532,21,25.47
10099,CA-2020-122595,OFF-EN-10001219,7,8.8624
10100,CA-2019-161095,FUR-CH-10001802,26,-32.6646
10101,CA-2018-110324,FUR-FU-10003623,37,6.4944
10102,CA-2019-158155,OFF-PA-10000130,11,1.07
10103,CA-2020-157987,TEC-PH-10000562,38,-93.2316
10104,US-2019-134369,TEC-AC-10002473,21,34.9074
10105,CA-2019-137043,OFF-AP-10004540,38,44.8896
10106,CA-2020-162572,OFF-BI-10001098,26,18.6006
10107,CA-2018-122973,TEC-PH-10001433,6,28.7196
10108,CA-2020-133718,OFF-LA-10001158,35,9.936
10109,CA-2017-102008,FUR-CH-10001714,17,-18.1068
10110,CA-2020-139311,OFF-PA-10002319,47,56.9772
10111,CA-2019-128531,TEC-PH-10003963,18,-115.3544
10112,CA-2017-164973,OFF-PA-10001745,22,15.2064
10113,CA-2018-138002,TEC-AC-10001465,43,7.264
10114,CA-2020-136448,TEC-PH-10002660,12,135.98
10115,CA-2020-148404,OFF-AP-10001564,17,120.9416
10116,CA-2020-131653,OFF-BI-10003656,48,132.5922
10117,US-2020-142188,OFF-BI-10004308,35,-4.196
10118,CA-2018-165085,OFF-EN-10004386,13,21.591
10119,CA-2019-169838,OFF-PA-10002606,19,13.2
10120,CA-2020-115931,OFF-BI-10002082,15,-13.312
10121,CA-2019-126284,TEC-AC-10000420,33,118.983
10122,CA-2020-105410,OFF-EN-10002621,14,14.67
10123,CA-2018-106208,OFF-PA-10003424,10,3.71
10124,CA-2017-100090,OFF-ST-10000036,22,80.0199
10125,CA-2020-160724,OFF-PA-10002001,17,6.3504
10126,CA-2018-156482,TEC-AC-10001445,17,1.9089
10127,CA-2019-158568,FUR-FU-10002685,45,7.106
10128,CA-2019-128531,FUR-FU-10000550,18,0.6474
10129,CA-2018-100146,OFF-PA-10000533,12,6.0168
10130,CA-2020-118864,TEC-PH-10003012,24,27.7182
10131,CA-2019-106530,OFF-EN-10004030,6,5.1042
10132,CA-2020-153822,OFF-PA-10001994,21,17.5344
10133,CA-2017-143637,OFF-PA-10001450,33,9.7608
10134,CA-2019-128811,TEC-PH-10000526,37,188.1404
10135,US-2020-119319,OFF-AP-10001391,20,157.0176
10136,CA-2019-119074,OFF-ST-10002486,50,1.6752
10137,CA-2019-109652,FUR-BO-10003894,19,85.176
10138,CA-2018-131758,OFF-PA-10002222,37,42.0256
10139,CA-2019-126627,OFF-BI-10001900,40,9.7038
10140,CA-2020-146724,TEC-AC-10001267,15,29.95
10141,CA-2020-164364,OFF-PA-10003177,42,6.2208
10142,CA-2020-156720,OFF-EN-10004483,37,12.6927
10143,CA-2020-156237,TEC-PH-10004912,2,24.7275
10144,CA-2020-137421,TEC-AC-10003911,25,179.1888
10145,CA-2019-116974,TEC-MA-10002210,29,-935.9595
10146,CA-2017-115812,OFF-PA-10001950,18,26.271
10147,CA-2020-121125,FUR-FU-10003142,47,3.4848
10148,US-2020-153948,OFF-BI-10003305,16,4.6644
10149,CA-2017-110786,OFF-BI-10000962,40,42.4647
10150,CA-2017-116904,OFF-PA-10003129,26,45.9754
10151,CA-2017-114251,OFF-PA-10003641,43,36.4044
10152,CA-2018-115742,OFF-ST-10000419,24,0.4074
10153,CA-2020-140480,OFF-LA-10003537,37,11.7782
10154,CA-2018-113404,OFF-PA-10004040,17,11.7208
10155,CA-2019-109953,TEC-PH-10003092,2,-10.1178
10156,CA-2019-149762,OFF-SU-10004498,38,1.5456
10157,US-2020-126179,FUR-CH-10000988,44,39.4268
10158,CA-2017-150798,FUR-CH-10000309,26,316.8825
10159,US-2020-130953,OFF-ST-10001476,22,7.4571
10160,CA-2020-115364,OFF-LA-10002034,42,4.8118
10161,CA-2020-122770,TEC-AC-10000057,28,0.5998
10162,US-2019-132423,FUR-FU-10001468,8,-68.392
10163,CA-2018-113215,FUR-FU-10004671,18,-7.7748
10164,US-2019-140158,OFF-BI-10001718,39,240.5648
10165,CA-2020-139080,FUR-FU-10003274,44,2.3232
10166,CA-2019-143476,FUR-FU-10003247,49,2.9372
10167,US-2019-117037,TEC-AC-10002558,24,1.7055
10168,CA-2020-133102,OFF-ST-10001469,36,9.7164
10169,CA-2019-106530,TEC-PH-10002415,49,29.495
10170,CA-2017-165379,OFF-EN-10002831,2,129.384
10171,US-2017-148194,OFF-ST-10003716,9,-47.2542
10172,US-2019-113985,TEC-PH-10001918,44,44.4768
10173,US-2019-127425,OFF-BI-10001524,20,-27.6936
10174,CA-2018-112452,OFF-PA-10003349,34,9.396
10175,CA-2019-115588,OFF-PA-10002713,3,15.824
10176,US-2019-154256,OFF-BI-10002393,41,7.9212
10177,US-2020-133200,TEC-PH-10000369,40,70.5544
10178,US-2019-113677,OFF-PA-10004353,27,47.952
10179,CA-2018-143490,OFF-SU-10004768,50,1.148
10180,CA-2019-106621,OFF-PA-10001450,3,9.7608
10181,CA-2019-134789,TEC-AC-10000710,19,49.6048
10182,US-2020-167402,OFF-ST-10003327,6,2.6811
10183,US-2020-130687,OFF-PA-10003651,10,1.8704
10184,CA-2017-152905,TEC-AC-10004145,1,114.9954
10185,CA-2018-144274,TEC-AC-10000487,17,3.3099
10186,CA-2018-169740,OFF-BI-10002414,35,-5.7638
10187,CA-2017-111360,OFF-ST-10000532,4,110.0528
10188,US-2020-133361,OFF-AR-10004344,21,25.8984
10189,CA-2019-162726,TEC-PH-10001051,39,35.9964
10190,CA-2019-160598,OFF-LA-10000240,16,6.8714
10191,CA-2018-103072,OFF-PA-10003177,24,6.2208
10192,CA-2017-108273,OFF-PA-10003739,46,5.6644
10193,CA-2019-145905,OFF-AP-10002892,43,34.47
10194,CA-2020-104864,TEC-AC-10001383,21,8.4966
10195,US-2020-163790,OFF-PA-10003016,13,7.065
10196,CA-2019-105207,OFF-PA-10002105,22,15.552
10197,CA-2018-106257,OFF-ST-10002205,13,4.6746
10198,CA-2019-135265,TEC-PH-10000576,39,19.1786
10199,CA-2019-135594,FUR-CH-10001973,29,-88.784
10200,CA-2019-147137,OFF-PA-10001534,46,21.7728
10201,CA-2018-149097,OFF-LA-10001175,10,7.056
10202,US-2019-168410,OFF-BI-10002437,4,8.8624
10203,CA-2018-112305,TEC-AC-10002402,19,71.991
10204,CA-2020-101959,OFF-PA-10003883,14,9.039
10205,CA-2020-105991,TEC-AC-10004353,28,53.55
10206,CA-2020-140781,FUR-FU-10004748,3,74.8098
10207,CA-2020-168942,FUR-FU-10004864,29,81.8432
10208,CA-2019-168956,FUR-BO-10003546,7,75.735
10209,CA-2019-116722,OFF-AP-10002906,4,0.444
10210,CA-2018-122287,OFF-AR-10003811,36,1.7901
10211,CA-2020-118199,OFF-PA-10002787,5,3.1104
10212,CA-2017-168312,OFF-PA-10000483,33,27.882
10213,CA-2020-116946,OFF-FA-10004395,16,-2.1195
10214,CA-2018-118738,OFF-PA-10000659,46,9.8418
