order_id,customer_id,order_date,shipping_status
CA-2019-132829,204,12/26/2019,processing
CA-2019-132829,326,12/26/2019,processing
CA-2019-123540,663,4/6/2019,Returned
US-2020-108315,397,5/4/2020,processing
US-2020-108315,242,5/4/2020,Delivered
CA-2019-134110,316,11/18/2019,In Transit
CA-2019-134110,457,11/18/2019,Out for Delivery
US-2019-136581,23,11/12/2019,awaiting shipment
CA-2019-162390,594,12/12/2019,In Transit
CA-2019-162390,764,12/12/2019,Failed Delivery
CA-2019-162390,625,12/12/2019,Shipped
CA-2019-162222,101,4/3/2019,Failed Delivery
CA-2017-121629,568,12/2/2017,Cancelled
CA-2018-164623,514,10/22/2018,Awaiting Delivery
CA-2017-159849,602,9/19/2017,Scheduled Delivery
CA-2020-101273,214,8/30/2020,processing
CA-2020-106747,375,7/4/2020,Cancelled
CA-2020-146164,124,12/26/2020,Shipped
CA-2020-146164,238,12/26/2020,Lost
CA-2019-111605,520,1/2/2020,Cancelled
CA-2017-130673,791,5/22/2017,Returned
CA-2017-130673,89,5/22/2017,Out for Delivery
CA-2017-130673,660,5/22/2017,awaiting shipment
CA-2017-130673,25,5/22/2017,Returned
CA-2017-104808,658,2/8/2017,Returned
US-2020-132927,463,12/15/2020,processing
CA-2020-162015,35,7/18/2020,Awaiting Delivery
CA-2020-162015,759,7/18/2020,Returned
CA-2018-138492,428,5/22/2018,Awaiting Delivery
CA-2020-145338,248,2/1/2020,Awaiting Delivery
CA-2020-126676,352,10/1/2020,awaiting shipment
CA-2020-101700,792,4/26/2020,Lost
CA-2020-101700,251,4/26/2020,Delayed/On-hold
CA-2020-159667,316,11/13/2020,order placed
CA-2020-159667,641,11/13/2020,Awaiting Delivery
CA-2017-111934,634,5/7/2017,Awaiting Delivery
CA-2017-111934,599,5/7/2017,Awaiting Delivery
US-2019-117387,525,10/31/2019,Lost
CA-2017-141110,373,12/1/2017,Delivered
CA-2017-141110,545,12/1/2017,Out for Delivery
CA-2017-141110,89,12/1/2017,Delivered
CA-2017-141110,249,12/1/2017,Shipped
US-2017-133949,268,12/31/2017,Awaiting Delivery
US-2019-116365,185,1/8/2019,Delivered
US-2019-116365,657,1/8/2019,Delayed/On-hold
US-2019-116365,91,1/8/2019,Delivered
CA-2020-162936,778,8/22/2020,Cancelled
CA-2017-151946,15,6/9/2017,Failed Delivery
CA-2017-151946,647,6/9/2017,Awaiting Delivery
CA-2017-151946,516,6/9/2017,Cancelled
CA-2017-151946,627,6/9/2017,In Transit
CA-2020-123624,113,11/17/2020,Cancelled
CA-2019-146437,529,2/1/2019,Shipped
CA-2019-138233,496,11/14/2019,Awaiting Delivery
CA-2019-165918,290,9/14/2019,Lost
CA-2019-165918,557,9/14/2019,Cancelled
CA-2019-165918,466,9/14/2019,Delivered
CA-2019-165918,100,9/14/2019,In Transit
CA-2020-117513,106,3/8/2020,Lost
CA-2020-132437,680,9/13/2020,Failed Delivery
US-2020-119319,290,11/9/2020,Delayed/On-hold
CA-2020-104318,729,5/18/2020,In Transit
US-2019-114230,406,12/1/2019,In Transit
CA-2018-136147,650,11/18/2018,order placed
CA-2018-136147,634,11/18/2018,Delivered
CA-2018-156118,711,12/12/2018,Shipped
CA-2018-164084,40,9/12/2018,Returned
CA-2018-164084,184,9/12/2018,Awaiting Delivery
CA-2018-164084,340,9/12/2018,Out for Delivery
CA-2018-164084,104,9/12/2018,processing
CA-2018-164084,106,9/12/2018,In Transit
CA-2019-107783,481,7/29/2019,awaiting shipment
CA-2019-107783,790,7/29/2019,order placed
CA-2019-107783,699,7/29/2019,Returned
CA-2020-159793,592,8/29/2020,Returned
CA-2017-160094,685,5/2/2017,processing
CA-2017-160094,273,5/2/2017,Failed Delivery
CA-2020-151281,791,5/2/2020,processing
CA-2020-118346,699,7/24/2020,Delivered
CA-2017-129819,45,12/15/2017,processing
US-2020-148551,498,1/16/2020,Lost
CA-2020-147767,77,12/2/2020,Lost
CA-2018-108259,666,11/15/2018,awaiting shipment
CA-2018-108259,43,11/15/2018,Delayed/On-hold
CA-2018-108259,225,11/15/2018,Delivered
CA-2018-108259,47,11/15/2018,order placed
CA-2019-113341,684,11/29/2019,Shipped
US-2018-131842,210,12/8/2018,Awaiting Delivery
CA-2019-164574,399,8/3/2019,Awaiting Delivery
CA-2019-164574,242,8/3/2019,Delayed/On-hold
CA-2017-142769,316,9/13/2017,Lost
CA-2017-142769,788,9/13/2017,Delayed/On-hold
CA-2017-142769,415,9/13/2017,In Transit
CA-2017-142769,636,9/13/2017,processing
CA-2017-142769,170,9/13/2017,In Transit
CA-2017-142769,65,9/13/2017,Out for Delivery
CA-2017-142769,693,9/13/2017,In Transit
CA-2017-142769,267,9/13/2017,order placed
CA-2019-168361,11,6/25/2019,Returned
CA-2019-153185,131,9/8/2019,Scheduled Delivery
CA-2020-124765,690,11/30/2020,Shipped
CA-2018-131856,379,5/17/2018,processing
CA-2018-131856,739,5/17/2018,Cancelled
CA-2018-131856,468,5/17/2018,processing
CA-2020-126634,51,4/1/2020,awaiting shipment
CA-2019-118500,95,11/18/2019,In Transit
CA-2019-163951,462,1/2/2020,Delivered
CA-2019-149916,341,12/24/2019,Lost
CA-2019-149916,748,12/24/2019,Scheduled Delivery
CA-2018-158918,37,12/25/2018,Failed Delivery
US-2017-159611,60,1/1/2018,awaiting shipment
US-2017-159611,469,1/1/2018,Awaiting Delivery
CA-2020-163265,402,2/21/2020,Scheduled Delivery
CA-2020-163265,770,2/21/2020,Delivered
CA-2020-163265,477,2/21/2020,Shipped
CA-2020-163265,317,2/21/2020,Awaiting Delivery
CA-2020-163265,741,2/21/2020,Out for Delivery
CA-2020-141705,555,10/26/2020,Cancelled
CA-2019-112739,292,9/7/2019,order placed
CA-2019-112739,184,9/7/2019,Scheduled Delivery
CA-2019-143805,218,12/3/2019,processing
CA-2019-143805,374,12/3/2019,Cancelled
CA-2017-133634,754,11/10/2017,awaiting shipment
CA-2020-101665,257,12/1/2020,Lost
CA-2019-155446,768,12/23/2019,Cancelled
CA-2020-137323,133,11/18/2020,Scheduled Delivery
CA-2019-144015,331,6/26/2019,order placed
CA-2019-144015,362,6/26/2019,Cancelled
CA-2019-144015,574,6/26/2019,Cancelled
CA-2017-101427,240,12/30/2017,processing
CA-2019-136770,677,8/18/2019,Lost
CA-2019-136770,537,8/18/2019,Delivered
CA-2019-136770,649,8/18/2019,Failed Delivery
CA-2019-118311,359,10/28/2019,Returned
US-2017-112795,56,8/28/2017,Lost
CA-2020-127096,71,9/17/2020,Shipped
CA-2020-119284,432,6/20/2020,Delayed/On-hold
CA-2020-119284,130,6/20/2020,awaiting shipment
CA-2020-119284,231,6/20/2020,awaiting shipment
CA-2020-119284,510,6/20/2020,Out for Delivery
CA-2020-119284,62,6/20/2020,awaiting shipment
CA-2020-119284,352,6/20/2020,Cancelled
CA-2020-119284,334,6/20/2020,Cancelled
CA-2018-133494,196,3/5/2018,awaiting shipment
CA-2019-111318,639,7/26/2019,Shipped
US-2017-132745,1,10/5/2017,Shipped
CA-2017-146815,455,9/13/2017,Lost
CA-2017-146815,645,9/13/2017,Shipped
CA-2017-119144,285,11/18/2017,Shipped
CA-2017-119144,745,11/18/2017,Failed Delivery
CA-2017-119144,519,11/18/2017,order placed
CA-2017-105648,46,3/7/2017,processing
US-2018-145422,54,12/7/2018,processing
CA-2020-136623,543,7/16/2020,order placed
CA-2020-136623,172,7/16/2020,Out for Delivery
CA-2020-121678,106,11/20/2020,order placed
CA-2019-120824,771,6/16/2019,Delayed/On-hold
CA-2019-120824,401,6/16/2019,Delivered
CA-2019-120824,745,6/16/2019,Delivered
CA-2019-120824,225,6/16/2019,order placed
CA-2019-120824,427,6/16/2019,Delivered
CA-2019-120824,677,6/16/2019,Shipped
CA-2019-120824,472,6/16/2019,Returned
US-2019-135209,467,12/31/2019,Lost
US-2019-135209,390,12/31/2019,Delayed/On-hold
CA-2020-148145,520,3/23/2020,Delayed/On-hold
CA-2018-103870,296,12/31/2018,Delayed/On-hold
CA-2018-103870,77,12/31/2018,Lost
CA-2018-103870,228,12/31/2018,Failed Delivery
CA-2018-103870,487,12/31/2018,Awaiting Delivery
CA-2018-103870,573,12/31/2018,Awaiting Delivery
CA-2018-111017,249,8/6/2018,awaiting shipment
CA-2020-116988,124,6/29/2020,order placed
CA-2020-116988,253,6/29/2020,Out for Delivery
CA-2020-116988,341,6/29/2020,order placed
US-2017-169390,98,2/10/2017,processing
CA-2019-168774,545,9/9/2019,Scheduled Delivery
CA-2020-161592,40,4/10/2020,In Transit
US-2020-131961,658,12/11/2020,Awaiting Delivery
US-2020-131961,434,12/11/2020,Lost
CA-2019-102498,520,7/25/2019,order placed
CA-2018-113222,784,11/9/2018,Delayed/On-hold
US-2018-144771,121,10/4/2018,Delayed/On-hold
US-2018-144771,532,10/4/2018,awaiting shipment
CA-2018-162376,289,11/25/2018,order placed
CA-2018-162376,7,11/25/2018,Awaiting Delivery
CA-2020-128076,364,2/7/2020,Out for Delivery
CA-2020-128076,776,2/7/2020,Delivered
CA-2020-128076,753,2/7/2020,Delivered
US-2018-163825,455,6/19/2018,Lost
US-2018-163825,548,6/19/2018,In Transit
CA-2019-105662,542,5/9/2019,order placed
CA-2019-105662,383,5/9/2019,Failed Delivery
CA-2020-152198,394,9/10/2020,Delivered
CA-2020-152198,15,9/10/2020,Delayed/On-hold
CA-2020-152198,285,9/10/2020,processing
CA-2019-114307,380,7/26/2019,order placed
CA-2019-114307,16,7/26/2019,awaiting shipment
CA-2019-114307,630,7/26/2019,Shipped
CA-2019-114307,25,7/26/2019,Cancelled
CA-2019-159891,376,2/6/2019,Failed Delivery
CA-2019-159891,12,2/6/2019,Shipped
CA-2019-112578,558,1/2/2020,Out for Delivery
CA-2019-112578,135,1/2/2020,awaiting shipment
CA-2018-107083,641,11/27/2018,Failed Delivery
CA-2018-107083,517,11/27/2018,In Transit
CA-2018-107083,333,11/27/2018,Returned
CA-2018-107083,654,11/27/2018,awaiting shipment
CA-2018-151722,756,10/9/2018,order placed
CA-2019-151148,603,9/13/2019,order placed
CA-2019-151148,734,9/13/2019,awaiting shipment
CA-2020-115882,387,9/17/2020,Shipped
CA-2020-115882,680,9/17/2020,Lost
CA-2018-132276,268,2/28/2018,processing
CA-2018-132276,361,2/28/2018,In Transit
CA-2019-163636,669,12/9/2019,order placed
CA-2019-102813,39,7/3/2019,order placed
CA-2019-102813,649,7/3/2019,Awaiting Delivery
CA-2020-135377,374,12/18/2020,Cancelled
CA-2018-165813,487,3/22/2018,Awaiting Delivery
CA-2018-133585,249,3/4/2018,order placed
CA-2018-133585,530,3/4/2018,In Transit
CA-2019-116911,572,9/20/2019,Returned
CA-2019-116911,112,9/20/2019,Returned
US-2020-129224,649,3/23/2020,Scheduled Delivery
CA-2020-145765,667,6/2/2020,Cancelled
CA-2020-145765,613,6/2/2020,Shipped
CA-2020-145765,533,6/2/2020,Returned
CA-2020-126914,5,6/19/2020,Returned
CA-2020-126914,584,6/19/2020,Out for Delivery
CA-2018-169572,439,9/12/2018,Lost
CA-2020-162075,587,3/24/2020,Delivered
CA-2017-162992,303,12/21/2017,Cancelled
CA-2017-162992,339,12/21/2017,Out for Delivery
CA-2017-162992,781,12/21/2017,Cancelled
CA-2017-162992,535,12/21/2017,Delivered
CA-2019-106397,546,7/13/2019,awaiting shipment
CA-2019-106397,196,7/13/2019,Failed Delivery
US-2019-150140,49,4/10/2019,Lost
CA-2017-116666,691,5/10/2017,Returned
CA-2020-148992,556,11/27/2020,Lost
CA-2019-140935,456,11/12/2019,Failed Delivery
CA-2019-140935,774,11/12/2019,Shipped
CA-2017-157644,228,1/1/2018,Lost
CA-2017-157644,556,1/1/2018,Cancelled
US-2020-100398,729,8/23/2020,Scheduled Delivery
CA-2019-113082,652,9/16/2019,order placed
US-2020-110646,708,10/31/2020,awaiting shipment
US-2020-110646,777,10/31/2020,awaiting shipment
US-2020-110646,411,10/31/2020,Delayed/On-hold
CA-2020-120614,474,6/4/2020,In Transit
US-2019-140172,249,3/13/2019,Returned
US-2019-140172,445,3/13/2019,Awaiting Delivery
CA-2018-127754,54,7/31/2018,awaiting shipment
CA-2018-144274,190,11/25/2018,Awaiting Delivery
CA-2018-144274,114,11/25/2018,Scheduled Delivery
CA-2018-144274,615,11/25/2018,order placed
CA-2018-144274,288,11/25/2018,Delivered
CA-2018-144274,662,11/25/2018,Lost
CA-2018-142930,315,12/2/2018,Scheduled Delivery
CA-2020-100622,308,11/7/2020,Delayed/On-hold
CA-2020-100622,212,11/7/2020,order placed
CA-2020-100622,537,11/7/2020,Returned
CA-2020-100622,350,11/7/2020,Delivered
CA-2020-117156,193,3/23/2020,Out for Delivery
CA-2018-115399,477,12/22/2018,Shipped
US-2017-157847,231,4/6/2017,order placed
US-2017-157847,619,4/6/2017,Scheduled Delivery
CA-2018-115168,52,6/9/2018,order placed
CA-2017-109680,499,10/9/2017,Shipped
CA-2019-167983,342,8/24/2019,Failed Delivery
CA-2018-145324,62,11/19/2018,processing
CA-2018-153423,176,6/27/2018,Returned
US-2020-132675,592,9/28/2020,Scheduled Delivery
US-2020-132675,33,9/28/2020,Returned
US-2020-132675,227,9/28/2020,Shipped
US-2020-132675,438,9/28/2020,Delivered
US-2020-132675,543,9/28/2020,Delayed/On-hold
CA-2017-153808,744,4/10/2017,Returned
CA-2017-153808,686,4/10/2017,Delayed/On-hold
CA-2017-153808,438,4/10/2017,Delivered
US-2019-112396,634,2/13/2019,order placed
US-2019-112396,508,2/13/2019,Awaiting Delivery
CA-2017-141173,609,11/20/2017,Delayed/On-hold
CA-2020-156664,787,12/23/2020,Delivered
CA-2020-156664,50,12/23/2020,Out for Delivery
CA-2020-156664,622,12/23/2020,awaiting shipment
CA-2020-156664,580,12/23/2020,Lost
CA-2018-140718,207,7/4/2018,Scheduled Delivery
CA-2018-140718,449,7/4/2018,Cancelled
CA-2018-140718,685,7/4/2018,Awaiting Delivery
CA-2018-140718,770,7/4/2018,In Transit
CA-2017-119977,343,10/13/2017,Failed Delivery
US-2018-115343,530,9/25/2018,In Transit
US-2018-115343,404,9/25/2018,In Transit
CA-2020-163671,732,12/30/2020,Shipped
CA-2020-135909,66,10/20/2020,order placed
CA-2020-135909,150,10/20/2020,Returned
CA-2020-135909,285,10/20/2020,processing
US-2020-114356,685,8/26/2020,Out for Delivery
CA-2018-125934,203,9/18/2018,Out for Delivery
CA-2018-125934,508,9/18/2018,awaiting shipment
CA-2018-125934,386,9/18/2018,processing
CA-2018-125934,633,9/18/2018,Delayed/On-hold
CA-2018-125934,433,9/18/2018,Returned
CA-2018-158148,655,12/26/2018,Out for Delivery
CA-2017-120411,203,9/23/2017,Failed Delivery
CA-2017-120411,686,9/23/2017,Lost
CA-2019-158260,550,11/8/2019,Delivered
CA-2020-101805,243,12/6/2020,Returned
CA-2020-101805,621,12/6/2020,Out for Delivery
CA-2020-101805,314,12/6/2020,Shipped
US-2017-105137,769,10/10/2017,Cancelled
US-2017-105137,760,10/10/2017,In Transit
CA-2020-142489,246,11/16/2020,awaiting shipment
US-2019-141264,484,8/19/2019,awaiting shipment
US-2019-141264,66,8/19/2019,Lost
CA-2020-126928,587,9/23/2020,Scheduled Delivery
CA-2020-126928,647,9/23/2020,Out for Delivery
US-2018-107944,556,3/25/2018,Shipped
US-2018-107944,252,3/25/2018,In Transit
CA-2019-135594,721,7/3/2019,Shipped
US-2020-115252,783,10/25/2020,In Transit
US-2020-115252,397,10/25/2020,In Transit
CA-2017-107398,80,8/30/2017,order placed
CA-2017-107398,556,8/30/2017,Delayed/On-hold
CA-2017-107398,343,8/30/2017,awaiting shipment
CA-2017-169642,340,7/30/2017,awaiting shipment
CA-2020-103968,632,12/7/2020,Returned
CA-2019-147256,144,10/21/2019,Scheduled Delivery
CA-2019-147256,741,10/21/2019,In Transit
CA-2019-162159,168,9/18/2019,order placed
CA-2018-111038,747,12/6/2018,order placed
CA-2017-124723,697,8/12/2017,Out for Delivery
CA-2019-167241,48,8/22/2019,Scheduled Delivery
CA-2019-167241,521,8/22/2019,Failed Delivery
CA-2019-167241,347,8/22/2019,Awaiting Delivery
CA-2019-167241,638,8/22/2019,Scheduled Delivery
CA-2018-163237,297,8/9/2018,Shipped
CA-2018-163237,535,8/9/2018,Delivered
CA-2019-150483,38,6/4/2019,Scheduled Delivery
CA-2019-150483,210,6/4/2019,Failed Delivery
CA-2019-150483,31,6/4/2019,Delayed/On-hold
CA-2019-150483,170,6/4/2019,Returned
US-2019-126431,201,7/1/2019,Out for Delivery
US-2019-126431,586,7/1/2019,Returned
US-2019-126431,364,7/1/2019,In Transit
CA-2019-139934,237,12/20/2019,Cancelled
CA-2018-109603,301,2/1/2018,Shipped
CA-2020-160661,599,11/1/2020,order placed
CA-2020-102610,451,11/8/2020,order placed
CA-2020-102610,248,11/8/2020,awaiting shipment
CA-2020-102610,776,11/8/2020,Awaiting Delivery
CA-2020-102610,75,11/8/2020,Delivered
US-2019-144057,738,5/13/2019,Cancelled
US-2019-144057,386,5/13/2019,processing
US-2019-144057,12,5/13/2019,Delivered
US-2019-144057,203,5/13/2019,awaiting shipment
US-2019-144057,25,5/13/2019,Returned
CA-2017-160276,496,4/8/2017,Scheduled Delivery
CA-2017-132983,464,5/3/2017,Awaiting Delivery
CA-2019-145709,369,10/8/2019,Awaiting Delivery
CA-2019-145709,73,10/8/2019,awaiting shipment
CA-2020-133928,184,6/17/2020,Awaiting Delivery
CA-2019-168032,676,2/3/2019,Out for Delivery
CA-2019-168032,670,2/3/2019,Lost
CA-2019-168032,281,2/3/2019,order placed
CA-2018-143616,413,9/29/2018,Out for Delivery
US-2018-168704,542,4/17/2018,Delayed/On-hold
US-2018-168704,137,4/17/2018,Shipped
US-2018-168704,676,4/17/2018,awaiting shipment
CA-2020-143252,336,12/24/2020,Delivered
CA-2020-143252,763,12/24/2020,Cancelled
CA-2019-102134,99,3/19/2019,Scheduled Delivery
CA-2020-130036,598,8/27/2020,Lost
CA-2020-130036,258,8/27/2020,Delayed/On-hold
CA-2018-134117,700,12/19/2018,awaiting shipment
CA-2018-134117,419,12/19/2018,Delayed/On-hold
CA-2018-134117,193,12/19/2018,Cancelled
CA-2018-134117,475,12/19/2018,Returned
CA-2017-130918,318,8/24/2017,Delayed/On-hold
CA-2019-159023,758,11/5/2019,Delayed/On-hold
CA-2019-159023,244,11/5/2019,Scheduled Delivery
CA-2020-111717,782,10/16/2020,Scheduled Delivery
CA-2017-154592,426,12/8/2017,Out for Delivery
CA-2017-128622,168,11/17/2017,Lost
CA-2020-148355,61,12/28/2020,Lost
CA-2020-148355,69,12/28/2020,Awaiting Delivery
CA-2017-132913,311,12/26/2017,Failed Delivery
CA-2020-150910,138,12/28/2020,Delivered
CA-2020-150910,711,12/28/2020,In Transit
CA-2020-150910,201,12/28/2020,processing
CA-2020-150910,491,12/28/2020,processing
CA-2020-150910,40,12/28/2020,Returned
CA-2017-156790,379,8/10/2017,Lost
CA-2017-126480,110,9/24/2017,Failed Delivery
CA-2020-105620,771,12/28/2020,Delayed/On-hold
CA-2020-105620,251,12/28/2020,Failed Delivery
CA-2020-150266,203,11/30/2020,processing
CA-2020-150266,234,11/30/2020,Lost
CA-2020-150266,525,11/30/2020,Delivered
CA-2020-150266,357,11/30/2020,Awaiting Delivery
CA-2019-157280,546,11/7/2019,Awaiting Delivery
CA-2019-157280,455,11/7/2019,Delivered
CA-2019-157280,125,11/7/2019,Delayed/On-hold
CA-2020-106691,352,11/12/2020,Out for Delivery
CA-2019-134180,463,11/7/2019,Shipped
CA-2019-134180,783,11/7/2019,Lost
CA-2017-166730,610,1/1/2018,Shipped
CA-2020-157469,656,12/7/2020,Delivered
CA-2020-157469,149,12/7/2020,Delayed/On-hold
CA-2020-122308,353,3/28/2020,order placed
US-2017-149034,753,11/21/2017,Failed Delivery
CA-2020-159226,589,4/27/2020,Lost
CA-2020-156622,88,11/26/2020,order placed
CA-2020-156622,9,11/26/2020,Cancelled
CA-2020-156622,710,11/26/2020,Awaiting Delivery
CA-2020-156622,46,11/26/2020,Out for Delivery
CA-2017-119529,597,11/5/2017,Shipped
CA-2018-150413,606,10/24/2018,awaiting shipment
CA-2017-108182,145,2/10/2017,Cancelled
CA-2019-110898,292,3/12/2019,Scheduled Delivery
CA-2019-110898,53,3/12/2019,Returned
CA-2019-110898,411,3/12/2019,Cancelled
CA-2019-110898,519,3/12/2019,Delayed/On-hold
CA-2018-123092,362,12/7/2018,Shipped
CA-2018-123092,309,12/7/2018,Cancelled
CA-2018-123092,332,12/7/2018,awaiting shipment
CA-2018-123092,569,12/7/2018,Out for Delivery
US-2018-128587,492,12/30/2018,awaiting shipment
US-2018-128587,25,12/30/2018,Lost
US-2020-139577,34,10/6/2020,Delayed/On-hold
CA-2020-159100,1,10/21/2020,Shipped
CA-2020-159100,396,10/21/2020,Lost
CA-2017-109043,734,8/17/2017,Delivered
CA-2017-109043,111,8/17/2017,Shipped
US-2020-116491,267,11/13/2020,In Transit
CA-2020-122763,298,3/20/2020,Delayed/On-hold
CA-2020-122763,105,3/20/2020,Returned
CA-2020-137785,719,5/17/2020,processing
CA-2017-133389,708,6/22/2017,Out for Delivery
CA-2017-103807,515,12/9/2017,processing
CA-2017-103807,64,12/9/2017,Returned
CA-2018-102855,639,4/6/2018,Failed Delivery
CA-2018-102855,295,4/6/2018,Lost
CA-2020-107825,490,11/18/2020,Awaiting Delivery
CA-2020-107825,17,11/18/2020,Shipped
CA-2020-107825,400,11/18/2020,Delayed/On-hold
CA-2020-107825,719,11/18/2020,Delayed/On-hold
CA-2020-106047,611,7/18/2020,Awaiting Delivery
CA-2020-127803,577,5/23/2020,Failed Delivery
CA-2018-137071,536,12/21/2018,Shipped
CA-2019-121447,75,2/22/2019,order placed
CA-2020-143084,515,3/22/2020,Delayed/On-hold
CA-2020-143084,709,3/22/2020,processing
CA-2019-131639,214,12/23/2019,Delayed/On-hold
CA-2019-131639,242,12/23/2019,Delivered
CA-2019-161361,3,3/28/2019,Returned
CA-2019-161361,707,3/28/2019,processing
CA-2017-100706,581,12/18/2017,processing
CA-2017-100706,190,12/18/2017,processing
CA-2018-129525,749,11/20/2018,processing
US-2019-141880,367,8/23/2019,Lost
CA-2018-165799,294,7/2/2018,Scheduled Delivery
CA-2019-102127,736,7/2/2019,Scheduled Delivery
CA-2019-102127,231,7/2/2019,order placed
CA-2019-102127,260,7/2/2019,Lost
US-2019-152415,277,9/22/2019,Delivered
US-2019-152415,680,9/22/2019,Failed Delivery
CA-2017-138198,744,7/23/2017,Cancelled
CA-2020-128041,223,9/1/2020,Scheduled Delivery
CA-2020-128041,262,9/1/2020,Delivered
CA-2020-105823,50,6/26/2020,awaiting shipment
CA-2017-152268,12,9/7/2017,Returned
CA-2018-148873,261,10/5/2018,Failed Delivery
CA-2018-148873,458,10/5/2018,Lost
CA-2018-166492,81,4/10/2018,Failed Delivery
CA-2018-166492,431,4/10/2018,Awaiting Delivery
CA-2020-157420,593,11/21/2020,Shipped
CA-2019-117121,457,12/21/2019,Lost
CA-2017-138177,698,9/24/2017,Delayed/On-hold
CA-2017-114335,770,10/3/2017,Delivered
CA-2018-168760,386,9/26/2018,Scheduled Delivery
CA-2019-168830,517,11/13/2019,Scheduled Delivery
CA-2020-137463,216,12/20/2020,In Transit
CA-2020-137463,354,12/20/2020,Awaiting Delivery
CA-2020-137463,752,12/20/2020,Failed Delivery
CA-2020-137463,574,12/20/2020,Out for Delivery
CA-2020-137463,486,12/20/2020,awaiting shipment
CA-2017-124513,639,9/25/2017,processing
CA-2018-165554,245,5/22/2018,Shipped
CA-2017-141838,696,3/31/2017,Scheduled Delivery
CA-2017-141838,358,3/31/2017,Scheduled Delivery
CA-2017-141838,556,3/31/2017,Failed Delivery
CA-2020-117009,791,9/28/2020,Delayed/On-hold
CA-2018-128993,416,9/17/2018,Awaiting Delivery
CA-2018-160227,593,11/4/2018,Shipped
CA-2018-149097,521,10/24/2018,Lost
CA-2018-149097,564,10/24/2018,processing
CA-2019-132304,198,6/18/2019,Returned
CA-2018-136420,524,11/21/2018,Out for Delivery
CA-2018-136420,308,11/21/2018,Delivered
CA-2019-101623,396,3/6/2019,processing
US-2017-151015,627,10/20/2017,awaiting shipment
US-2017-151015,85,10/20/2017,order placed
US-2017-151015,522,10/20/2017,Scheduled Delivery
CA-2020-152968,100,5/30/2020,order placed
CA-2019-150077,86,2/10/2019,order placed
CA-2019-106278,349,9/5/2019,awaiting shipment
CA-2019-106278,164,9/5/2019,In Transit
CA-2020-147550,463,12/5/2020,Scheduled Delivery
CA-2018-136105,369,6/16/2018,order placed
CA-2019-142524,192,9/8/2019,Failed Delivery
CA-2019-142524,694,9/8/2019,Scheduled Delivery
CA-2017-136336,111,4/26/2017,Out for Delivery
US-2018-136259,325,11/8/2018,Failed Delivery
US-2018-136259,728,11/8/2018,Cancelled
US-2017-124625,769,11/7/2017,Delivered
CA-2019-108105,681,2/23/2019,Failed Delivery
CA-2019-108105,117,2/23/2019,Delivered
CA-2020-166898,388,9/13/2020,Lost
CA-2020-166898,404,9/13/2020,Delivered
CA-2020-169005,298,11/6/2020,Scheduled Delivery
CA-2018-104038,283,2/8/2018,Awaiting Delivery
CA-2018-104038,638,2/8/2018,processing
CA-2019-126102,508,9/12/2019,Lost
CA-2019-143406,142,9/30/2019,Failed Delivery
CA-2019-143406,151,9/30/2019,In Transit
CA-2018-150308,666,12/20/2018,Out for Delivery
CA-2019-131093,141,9/20/2019,processing
US-2020-148831,439,10/15/2020,Lost
CA-2018-162950,774,7/3/2018,Delivered
CA-2018-162950,603,7/3/2018,Delayed/On-hold
US-2018-132836,322,6/5/2018,awaiting shipment
US-2018-132836,366,6/5/2018,Shipped
US-2018-132836,94,6/5/2018,In Transit
US-2018-132836,587,6/5/2018,Scheduled Delivery
US-2017-158365,203,4/17/2017,Scheduled Delivery
CA-2020-152933,558,10/16/2020,Delayed/On-hold
CA-2020-152933,460,10/16/2020,Delayed/On-hold
CA-2020-152933,562,10/16/2020,In Transit
CA-2018-163181,123,11/12/2018,Lost
CA-2018-163181,361,11/12/2018,processing
CA-2018-163181,146,11/12/2018,In Transit
CA-2018-163181,705,11/12/2018,awaiting shipment
CA-2018-163181,520,11/12/2018,Failed Delivery
CA-2018-163181,784,11/12/2018,Awaiting Delivery
CA-2018-132941,627,5/28/2018,Awaiting Delivery
CA-2018-132941,440,5/28/2018,Out for Delivery
CA-2018-132941,423,5/28/2018,Out for Delivery
CA-2017-132010,28,10/15/2017,Lost
CA-2017-132010,33,10/15/2017,Out for Delivery
CA-2017-132010,170,10/15/2017,Delayed/On-hold
CA-2017-132010,25,10/15/2017,Scheduled Delivery
CA-2019-135461,363,2/10/2019,Delivered
CA-2020-153045,642,1/24/2020,processing
CA-2020-153045,589,1/24/2020,Scheduled Delivery
CA-2020-153045,117,1/24/2020,Delayed/On-hold
CA-2020-153045,554,1/24/2020,Shipped
US-2019-155971,508,6/12/2019,Delivered
US-2019-155971,205,6/12/2019,awaiting shipment
CA-2020-122007,668,3/20/2020,Failed Delivery
CA-2020-162250,219,11/24/2020,Delivered
US-2019-158288,248,11/28/2019,processing
CA-2019-128916,653,8/20/2019,Delayed/On-hold
CA-2019-128916,627,8/20/2019,Cancelled
CA-2018-157028,752,12/3/2018,Delivered
CA-2020-112473,461,6/1/2020,Failed Delivery
US-2020-147655,694,9/5/2020,Awaiting Delivery
CA-2019-130911,375,3/26/2019,Lost
CA-2019-130911,93,3/26/2019,In Transit
CA-2020-100055,439,6/1/2020,processing
CA-2020-100055,369,6/1/2020,Shipped
CA-2018-157805,203,9/4/2018,Scheduled Delivery
CA-2019-124254,657,4/17/2019,Failed Delivery
CA-2019-124254,263,4/17/2019,Scheduled Delivery
